customer_id,age,income,employment_type,education,marital_status,region,credit_score,loan_amount,tenure_years,existing_loans,default
C02816,42,190023,Salaried,Graduate,Married,Central,695,799130,5,1,0
C02817,32,243162,Salaried,Not Graduate,Married,West,503,1473249,15,0,0
C02818,44,919553,Salaried,Not Graduate,Single,South,490,961145,15,0,0
C02819,60,328736,Salaried,Graduate,Married,West,644,1611840,2,1,1
C02820,58,719976,Self-Employed,Graduate,Single,North,540,140141,10,0,0
C02821,30,376814,Salaried,Not Graduate,Single,North,708,1028062,3,0,1
C02822,55,772826,Self-Employed,Graduate,Married,West,653,1475733,2,1,0
C02823,52,748049,Salaried,Not Graduate,Married,North,664,1392388,5,1,0
C02824,27,305112,Business,Graduate,Married,West,586,1233759,20,0,0
C02825,41,180847,Business,Graduate,Single,West,806,1516478,10,0,0
C02826,40,187870,Self-Employed,Graduate,Married,West,900,253623,20,0,0
C02827,46,307460,Business,Not Graduate,Married,North,624,1957400,2,2,1
C02828,24,1035438,Salaried,Graduate,Married,East,681,1115066,5,0,0
C02829,42,367782,Business,Not Graduate,Single,West,658,478410,5,0,0
C02830,35,472295,Business,Graduate,Married,West,626,824426,3,0,0
C02831,60,795321,Business,Not Graduate,Married,South,575,496732,15,0,1
C02832,41,464931,Self-Employed,Graduate,Married,South,552,691507,5,1,1
C02833,35,457783,Self-Employed,Not Graduate,Single,Central,547,531946,5,1,0
C02834,42,585486,Salaried,Not Graduate,Married,North,686,618392,15,0,0
C02835,48,503851,Salaried,Graduate,Married,East,603,1628180,1,0,1
C02836,34,423047,Salaried,Graduate,Married,West,417,1136706,5,0,1
C02837,47,319766,Business,Graduate,Married,West,690,513445,10,0,0
C02838,61,458318,Salaried,Graduate,Single,North,646,419438,20,0,0
C02839,60,723951,Self-Employed,Graduate,Single,Central,771,866386,20,0,0
C02840,48,986483,Salaried,Not Graduate,Married,Central,683,1474157,2,1,1
C02841,46,504601,Salaried,Graduate,Single,South,516,195250,15,1,0
C02842,22,621457,Business,Graduate,Married,North,449,1076437,15,1,0
C02843,45,499507,Business,Graduate,Married,Central,585,232235,15,0,0
C02844,23,425364,Self-Employed,Graduate,Single,Central,593,982255,10,1,1
C02845,28,557610,Salaried,Graduate,Married,East,734,637453,15,1,0
C02846,64,755548,Salaried,Graduate,Married,South,649,454696,10,0,0
C02847,53,296895,Salaried,Not Graduate,Married,South,752,1819375,20,4,0
C02848,62,230238,Salaried,Graduate,Married,South,530,487090,3,0,1
C02849,55,348065,Salaried,Graduate,Single,Central,736,809893,1,1,1
C02850,26,486624,Salaried,Graduate,Married,West,714,641063,15,0,0
C02851,59,654379,Salaried,Graduate,Married,Central,468,449782,20,0,0
C02852,43,283430,Self-Employed,Graduate,Married,Central,769,397455,1,1,0
C02853,45,144370,Salaried,Not Graduate,Single,North,658,1594309,20,1,1
C02854,63,351775,Salaried,Graduate,Single,South,685,1676013,15,0,0
C02855,39,405444,Salaried,Graduate,Married,South,572,1433281,10,2,0
C02856,25,262229,Business,Graduate,Single,East,764,1511215,20,0,0
C02857,31,314820,Salaried,Graduate,Married,South,543,1713574,2,0,1
C02858,32,653617,Salaried,Graduate,Single,Central,724,142199,1,1,0
C02859,30,458242,Salaried,Graduate,Single,North,723,1263600,1,0,1
C02860,28,516861,Business,Graduate,Single,East,562,601614,10,1,0
C02861,44,376978,Self-Employed,Graduate,Single,Central,828,953704,1,0,1
C02862,48,315101,Self-Employed,Not Graduate,Married,Central,670,1129715,3,3,1
C02863,61,375756,Salaried,Graduate,Married,East,708,767463,10,2,0
C02864,56,553765,Self-Employed,Graduate,Single,Central,512,555950,1,1,0
C02865,57,226139,Self-Employed,Not Graduate,Single,Central,840,1290505,1,2,1
C02866,41,929662,Self-Employed,Graduate,Single,North,539,1434358,1,0,1
C02867,28,573025,Business,Graduate,Single,North,742,1079677,10,1,0
C02868,29,347616,Salaried,Graduate,Married,North,560,384796,2,2,0
C02869,35,637961,Salaried,Not Graduate,Married,South,594,1635801,5,0,0
C02870,60,766858,Business,Graduate,Married,East,720,1356582,20,1,0
C02871,38,381302,Self-Employed,Graduate,Married,North,742,866593,15,1,0
C02872,62,401329,Salaried,Graduate,Married,Central,535,971887,20,1,0
C02873,40,866366,Salaried,Graduate,Married,South,748,922288,1,2,0
C02874,26,1148007,Business,Not Graduate,Married,East,744,559603,20,0,0
C02875,32,448312,Salaried,Not Graduate,Married,North,565,1430763,5,1,1
C02876,22,262709,Salaried,Graduate,Married,North,793,1768671,5,1,0
C02877,27,357978,Salaried,Graduate,Single,East,518,1158495,1,0,1
C02878,36,704227,Business,Not Graduate,Married,North,593,1062753,1,0,1
C02879,23,278285,Business,Graduate,Married,East,693,1442775,15,0,0
C02880,23,402831,Salaried,Not Graduate,Married,East,573,510777,5,2,0
C02881,47,504671,Self-Employed,Graduate,Single,Central,673,1970463,2,0,1
C02882,63,292078,Salaried,Graduate,Married,East,671,1529414,5,1,0
C02883,60,724614,Salaried,Graduate,Married,West,633,350279,2,0,0
C02884,58,604577,Business,Graduate,Single,North,724,1789594,20,0,0
C02885,53,1092845,Salaried,Graduate,Married,Central,629,1969685,3,0,0
C02886,48,628855,Salaried,Not Graduate,Married,South,670,1390416,2,1,0
C02887,21,287103,Self-Employed,Graduate,Single,West,753,184845,15,0,0
C02888,28,561667,Salaried,Graduate,Married,East,721,1123532,10,1,0
C02889,57,690112,Salaried,Graduate,Single,South,720,1900827,20,1,1
C02890,52,706278,Self-Employed,Graduate,Married,South,546,313672,1,1,0
C02891,63,311894,Self-Employed,Graduate,Married,South,697,439925,3,0,1
C02892,57,295566,Salaried,Not Graduate,Married,South,570,136491,5,1,0
C02893,24,264914,Salaried,Graduate,Married,Central,534,1143164,2,2,1
C02894,50,910846,Self-Employed,Not Graduate,Married,Central,643,251657,3,0,0
C02895,26,585543,Business,Graduate,Married,South,568,1197728,20,0,1
C02896,39,305728,Salaried,Graduate,Single,West,721,702160,10,1,0
C02897,52,468473,Business,Graduate,Married,North,723,1512303,2,2,1
C02898,29,418461,Self-Employed,Not Graduate,Single,North,478,846551,15,1,1
C02899,32,285597,Business,Graduate,Single,Central,575,1436613,5,1,1
C02900,31,449676,Salaried,Not Graduate,Married,West,518,1114743,5,0,1
C02901,36,482054,Salaried,Graduate,Married,West,608,1810439,2,0,1
C02902,21,1055013,Salaried,Not Graduate,Married,East,690,1209358,10,1,0
C02903,41,329371,Salaried,Graduate,Single,Central,628,1088058,1,0,1
C02904,50,205001,Business,Graduate,Single,West,596,1579581,1,1,1
C02905,33,275948,Salaried,Graduate,Married,West,767,180775,5,2,0
C02906,54,296057,Self-Employed,Graduate,Single,North,442,1133465,20,0,0
C02907,24,365084,Salaried,Graduate,Single,West,761,357822,20,2,0
C02908,48,276253,Self-Employed,Graduate,Married,West,601,276406,10,1,0
C02909,58,640468,Salaried,Graduate,Married,South,642,1683126,5,0,0
C02910,51,267743,Salaried,Graduate,Single,North,602,185753,1,1,0
C02911,47,446416,Salaried,Graduate,Single,North,788,654579,5,3,0
C02912,25,1088255,Self-Employed,Not Graduate,Married,South,539,640296,2,2,0
C02913,45,567562,Salaried,Graduate,Married,North,651,1870411,20,0,0
C02914,23,541902,Salaried,Not Graduate,Single,East,697,279489,20,1,0
C02915,53,1020488,Salaried,Not Graduate,Married,East,505,1505482,15,1,1
C02916,24,774941,Business,Graduate,Single,Central,567,862344,2,0,0
C02917,45,570521,Self-Employed,Graduate,Married,North,636,1367193,15,0,1
C02918,40,384682,Self-Employed,Graduate,Single,North,570,1795234,10,0,0
C02919,54,437919,Self-Employed,Graduate,Married,East,576,1510461,1,0,1
C02920,46,428443,Salaried,Graduate,Married,Central,618,1984508,10,1,0
C02921,25,369297,Self-Employed,Not Graduate,Married,Central,708,1049502,10,0,0
C02922,55,486706,Salaried,Not Graduate,Married,East,619,875217,1,0,1
C02923,48,518054,Salaried,Not Graduate,Married,East,747,1723820,3,1,1
C02924,49,252689,Self-Employed,Graduate,Married,South,560,244499,3,2,0
C02925,29,922109,Self-Employed,Not Graduate,Single,Central,537,573764,5,0,1
C02926,58,532005,Salaried,Graduate,Single,Central,823,1291649,3,2,0
C02927,26,393071,Salaried,Not Graduate,Married,South,590,767084,2,1,1
C02928,39,488712,Self-Employed,Graduate,Married,East,532,431150,20,0,0
C02929,64,672438,Self-Employed,Graduate,Married,South,493,322976,15,1,0
C02930,31,228659,Salaried,Graduate,Married,South,746,972889,20,3,0
C02931,22,421983,Salaried,Graduate,Married,West,619,1587690,10,0,0
C02932,64,259461,Business,Graduate,Married,Central,627,1244356,20,0,0
C02933,64,1462491,Self-Employed,Not Graduate,Married,East,635,1550392,5,0,0
C02934,29,470797,Business,Graduate,Single,West,741,1443467,10,0,0
C02935,41,260410,Salaried,Graduate,Single,West,633,1965115,1,1,1
C02936,44,2235018,Salaried,Graduate,Married,West,860,1813998,20,3,0
C02937,54,347594,Salaried,Graduate,Single,East,662,377572,3,0,0
C02938,42,402686,Self-Employed,Graduate,Single,South,745,923275,1,0,1
C02939,23,416000,Salaried,Not Graduate,Single,East,722,1109578,5,2,0
C02940,32,302072,Salaried,Graduate,Married,Central,646,1003657,15,2,0
C02941,48,494502,Salaried,Not Graduate,Married,Central,597,989944,2,0,1
C02942,50,163597,Self-Employed,Graduate,Single,South,679,1952509,3,1,1
C02943,46,721187,Salaried,Not Graduate,Married,East,695,82556,1,0,0
C02944,41,266329,Self-Employed,Graduate,Single,South,598,642251,15,0,0
C02945,48,366995,Business,Not Graduate,Married,South,664,1592937,20,2,0
C02946,46,620439,Self-Employed,Graduate,Married,East,761,1058229,3,0,0
C02947,53,403524,Salaried,Graduate,Married,Central,836,271746,10,0,1
C02948,41,411022,Business,Graduate,Married,East,726,56563,2,0,0
C02949,55,280566,Salaried,Graduate,Single,Central,817,260995,20,0,0
C02950,54,1136020,Salaried,Not Graduate,Married,North,593,1890848,15,0,1
C02951,61,561949,Business,Graduate,Single,North,713,589442,3,0,0
C02952,38,271779,Salaried,Graduate,Single,North,770,1647058,20,1,0
C02953,31,479347,Salaried,Graduate,Married,West,569,770380,2,0,1
C02954,43,263271,Salaried,Not Graduate,Married,Central,606,752221,15,0,0
C02955,42,960382,Salaried,Graduate,Married,Central,806,1252096,10,1,0
C02956,37,483998,Self-Employed,Graduate,Married,East,562,1588252,10,1,0
C02957,25,285216,Salaried,Graduate,Married,Central,529,1908536,1,2,1
C02958,64,605564,Self-Employed,Not Graduate,Married,East,787,472618,5,0,0
C02959,31,390376,Self-Employed,Graduate,Single,West,757,316496,1,1,0
C02960,50,247780,Salaried,Graduate,Married,East,688,312328,2,0,0
C02961,35,525166,Salaried,Not Graduate,Married,North,645,977888,1,4,1
C02962,47,518543,Salaried,Graduate,Single,East,610,1375039,15,1,0
C02963,55,738207,Business,Graduate,Married,East,675,1219073,3,1,0
C02964,53,455443,Self-Employed,Not Graduate,Single,East,792,201521,15,1,0
C02965,40,464249,Business,Graduate,Married,Central,671,368477,1,0,0
C02966,36,475470,Salaried,Graduate,Married,South,845,1926213,5,1,0
C02967,54,906981,Salaried,Graduate,Single,South,569,584714,15,1,0
C02968,22,384795,Salaried,Graduate,Single,South,648,843936,15,1,0
C02969,55,546480,Salaried,Graduate,Married,Central,616,499794,15,0,0
C02970,60,583929,Salaried,Graduate,Married,North,552,1812145,5,1,0
C02971,48,517828,Business,Graduate,Married,South,636,166775,15,0,0
C02972,59,378300,Salaried,Graduate,Married,South,687,83368,2,0,0
C02973,26,467087,Business,Graduate,Single,West,697,1073612,10,2,0
C02974,29,424154,Salaried,Not Graduate,Single,West,845,816913,5,3,0
C02975,40,1068369,Business,Graduate,Married,North,691,1202417,2,1,1
C02976,21,360052,Salaried,Graduate,Married,East,753,540846,5,3,0
C02977,28,293413,Business,Graduate,Single,East,655,428888,5,1,0
C02978,43,441180,Salaried,Graduate,Married,West,801,261293,10,0,0
C02979,23,427404,Business,Not Graduate,Single,West,865,830371,3,1,0
C02980,24,483390,Salaried,Graduate,Married,North,697,58724,2,0,0
C02981,45,360104,Salaried,Graduate,Single,North,560,1496876,5,0,0
C02982,58,464942,Salaried,Graduate,Single,Central,600,1788746,20,0,0
C02983,35,468983,Salaried,Not Graduate,Single,East,675,1049781,5,2,0
C02984,41,665101,Self-Employed,Graduate,Single,Central,691,918729,1,0,1
C02985,55,461322,Business,Graduate,Single,South,712,961531,15,3,0
C02986,34,463292,Self-Employed,Not Graduate,Married,North,691,1177448,3,2,1
C02987,56,558134,Self-Employed,Graduate,Married,East,650,1046454,10,0,0
C02988,32,653726,Salaried,Graduate,Single,East,592,644621,20,1,1
C02989,37,284175,Self-Employed,Graduate,Married,Central,686,774203,2,1,1
C02990,59,251816,Salaried,Not Graduate,Married,West,816,555241,5,0,0
C02991,29,948811,Business,Graduate,Single,West,741,1327752,15,1,0
C02992,55,607333,Salaried,Graduate,Married,North,698,1625460,2,1,0
C02993,33,400823,Self-Employed,Not Graduate,Single,West,742,1902175,10,0,0
C02994,35,446353,Salaried,Graduate,Single,South,616,137844,3,0,0
C02995,38,370773,Salaried,Graduate,Married,East,604,822427,1,0,1
C02996,53,486540,Salaried,Not Graduate,Single,West,582,139751,3,0,0
C02997,26,285693,Salaried,Graduate,Married,North,638,1228393,1,2,1
C02998,47,645690,Salaried,Not Graduate,Single,South,612,1569123,2,1,1
C02999,43,478759,Salaried,Not Graduate,Married,Central,758,1703384,3,2,1
C03000,47,486616,Business,Not Graduate,Married,Central,607,108326,3,0,0
C03001,54,295884,Salaried,Graduate,Single,South,577,1700534,3,0,1
C03002,58,560127,Business,Graduate,Married,North,824,573292,10,1,0
C03003,34,298959,Salaried,Graduate,Married,Central,609,1764718,2,0,1
C03004,56,324010,Salaried,Graduate,Married,East,663,1271650,20,1,0
C03005,28,460206,Self-Employed,Graduate,Married,East,690,1841123,1,1,1
C03006,55,1367232,Salaried,Graduate,Single,North,547,74022,3,0,0
C03007,39,477901,Salaried,Graduate,Married,North,761,134458,2,0,0
C03008,50,139251,Self-Employed,Graduate,Single,East,707,198317,20,0,0
C03009,34,331331,Salaried,Graduate,Single,North,790,1706660,15,1,0
C03010,40,601798,Self-Employed,Not Graduate,Single,South,588,453243,10,1,0
C03011,45,266250,Salaried,Not Graduate,Married,North,658,1505778,10,0,0
C03012,60,643061,Salaried,Graduate,Married,East,653,1733568,15,2,0
C03013,44,475189,Business,Graduate,Single,West,673,446742,2,2,0
C03014,34,691139,Self-Employed,Graduate,Single,North,519,797157,1,1,1
C03015,46,344040,Salaried,Graduate,Single,Central,659,1405081,2,0,1
C03016,58,332184,Business,Graduate,Single,South,521,1622094,2,1,1
C03017,43,570485,Business,Graduate,Single,South,682,1923294,5,0,0
C03018,42,440917,Salaried,Not Graduate,Single,South,458,1128109,20,0,0
C03019,39,429076,Salaried,Graduate,Single,Central,483,1330609,10,2,0
C03020,23,896305,Business,Not Graduate,Married,Central,723,1247964,1,1,0
C03021,62,580626,Salaried,Graduate,Married,South,600,1238347,5,3,0
C03022,39,180689,Salaried,Graduate,Married,South,561,784851,15,1,1
C03023,29,633858,Salaried,Graduate,Married,South,764,701729,2,1,0
C03024,48,605939,Self-Employed,Graduate,Single,North,679,1982087,15,0,0
C03025,40,754047,Business,Graduate,Married,Central,728,1085670,10,0,0
C03026,27,289854,Self-Employed,Not Graduate,Single,East,635,150960,5,0,0
C03027,34,512042,Business,Graduate,Married,North,891,1681329,20,2,0
C03028,29,465205,Salaried,Graduate,Married,East,595,197745,5,0,0
C03029,39,287525,Salaried,Graduate,Married,North,807,1384115,1,0,1
C03030,34,677418,Self-Employed,Graduate,Married,North,644,1202738,20,1,0
C03031,58,396846,Business,Not Graduate,Married,East,501,1229280,2,0,1
C03032,56,743206,Salaried,Graduate,Single,South,693,1253355,1,1,1
C03033,60,316701,Salaried,Graduate,Married,East,678,527965,5,0,0
C03034,37,229288,Salaried,Graduate,Married,West,555,125937,20,0,0
C03035,50,396664,Salaried,Graduate,Single,Central,567,703935,5,1,0
C03036,29,491079,Salaried,Graduate,Married,West,647,694938,1,0,0
C03037,53,347879,Salaried,Not Graduate,Married,North,681,442888,5,2,1
C03038,45,111412,Business,Graduate,Single,East,427,792092,20,0,0
C03039,34,525782,Salaried,Not Graduate,Married,South,744,1810352,3,0,0
C03040,31,524678,Self-Employed,Graduate,Married,South,605,927944,10,1,0
C03041,55,602730,Salaried,Graduate,Single,West,530,1238406,2,1,0
C03042,61,372792,Salaried,Graduate,Married,West,734,1689873,10,2,0
C03043,34,363751,Self-Employed,Graduate,Married,North,647,456497,2,0,0
C03044,50,845890,Business,Not Graduate,Married,Central,759,309188,20,0,0
C03045,61,217742,Salaried,Graduate,Married,North,689,1343916,5,1,0
C03046,24,395852,Business,Graduate,Single,South,649,82548,20,1,0
C03047,24,471670,Business,Graduate,Single,East,636,1641235,1,3,1
C03048,48,581118,Salaried,Not Graduate,Single,West,693,1061403,1,1,1
C03049,28,477536,Salaried,Graduate,Single,South,612,1466697,5,0,0
C03050,22,292173,Self-Employed,Graduate,Married,North,573,1773580,2,0,1
C03051,61,748200,Salaried,Graduate,Married,Central,704,274731,5,0,0
C03052,42,442793,Salaried,Graduate,Married,East,636,1253522,2,0,1
C03053,61,208855,Salaried,Graduate,Single,Central,653,1580451,5,1,1
C03054,36,486080,Salaried,Graduate,Single,North,748,1637145,5,1,0
C03055,49,547914,Business,Graduate,Married,North,639,1036291,5,0,0
C03056,50,1069107,Salaried,Graduate,Married,South,651,465505,1,0,0
C03057,32,531754,Salaried,Not Graduate,Married,East,596,1349636,2,0,1
C03058,55,227087,Salaried,Not Graduate,Married,North,688,1496846,15,1,0
C03059,31,230704,Self-Employed,Graduate,Married,South,681,150020,5,0,0
C03060,41,779508,Self-Employed,Graduate,Married,North,731,681796,10,0,0
C03061,41,308272,Business,Graduate,Married,South,597,1604202,10,1,0
C03062,25,220287,Self-Employed,Graduate,Married,Central,608,116846,20,0,0
C03063,40,694001,Self-Employed,Graduate,Single,South,721,1455402,20,2,0
C03064,57,357152,Salaried,Graduate,Married,Central,672,492985,1,0,0
C03065,23,677494,Salaried,Graduate,Single,West,568,1390032,3,0,1
C03066,64,293131,Self-Employed,Graduate,Single,North,767,1588309,15,0,0
C03067,53,858734,Business,Graduate,Single,West,497,426330,1,1,1
C03068,29,655024,Business,Not Graduate,Single,East,720,840689,3,0,0
C03069,29,319589,Self-Employed,Graduate,Married,West,536,459062,1,0,1
C03070,24,209572,Salaried,Graduate,Married,South,819,1514275,20,0,0
C03071,55,1248338,Salaried,Graduate,Married,South,510,600846,10,1,0
C03072,37,402482,Salaried,Graduate,Single,East,753,617476,5,0,0
C03073,54,313881,Salaried,Not Graduate,Single,East,642,718372,2,1,0
C03074,44,825577,Salaried,Graduate,Married,North,617,607524,20,0,0
C03075,52,677111,Salaried,Graduate,Single,South,666,1596001,5,0,0
C03076,21,753329,Salaried,Not Graduate,Married,East,706,619364,10,0,0
C03077,28,423230,Self-Employed,Not Graduate,Married,West,568,360546,2,0,0
C03078,43,1031448,Salaried,Graduate,Married,South,576,406611,3,0,0
C03079,60,245296,Self-Employed,Graduate,Married,East,708,213148,3,0,0
C03080,32,345095,Salaried,Graduate,Married,North,496,1703201,10,1,1
C03081,32,527258,Salaried,Graduate,Single,Central,597,165827,2,1,0
C03082,35,748367,Business,Graduate,Married,South,900,1566956,5,2,0
C03083,61,595717,Salaried,Graduate,Married,South,562,1697128,10,2,0
C03084,39,426219,Business,Graduate,Single,South,753,853767,3,1,0
C03085,46,357247,Salaried,Graduate,Single,South,597,1876636,10,0,1
C03086,49,750188,Salaried,Graduate,Married,Central,695,618061,5,1,0
C03087,42,624045,Salaried,Not Graduate,Married,Central,708,757518,1,3,1
